N,set_cardinality,add_ds_card,mult_ds_card,count
27,4,8,10,149
27,4,9,9,113
27,4,9,10,4685
27,4,10,7,5
27,4,10,8,2
27,4,10,9,433
27,4,10,10,12048
28,4,7,9,7
28,4,7,10,110
28,4,8,9,7
28,4,8,10,161
28,4,9,9,119
28,4,9,10,5291
28,4,10,7,5
28,4,10,8,2
28,4,10,9,493
28,4,10,10,14280
29,4,7,9,7
29,4,7,10,119
29,4,8,9,7
29,4,8,10,175
29,4,9,9,121
29,4,9,10,5962
29,4,10,7,5
29,4,10,8,2
29,4,10,9,510
29,4,10,10,16843
30,4,7,9,7
30,4,7,10,128
30,4,8,9,8
30,4,8,10,188
30,4,9,9,130
30,4,9,10,6668
30,4,10,7,5
30,4,10,8,2
30,4,10,9,557
30,4,10,10,19712
31,4,7,9,7
31,4,7,10,138
31,4,8,9,8
31,4,8,10,202
31,4,9,9,133
31,4,9,10,7447
31,4,10,7,5
31,4,10,8,2
31,4,10,9,573
31,4,10,10,22950
32,4,7,9,8
32,4,7,10,147
32,4,8,9,8
32,4,8,10,216
32,4,9,9,152
32,4,9,10,8255
32,4,10,7,6
32,4,10,8,4
32,4,10,9,675
32,4,10,10,26489
33,4,7,9,8
33,4,7,10,157
33,4,8,9,8
33,4,8,10,232
33,4,9,9,154
33,4,9,10,9151
33,4,10,7,6
33,4,10,8,4
33,4,10,9,715
33,4,10,10,30485
34,4,7,9,8
34,4,7,10,168
34,4,8,9,8
34,4,8,10,248
34,4,9,9,156
34,4,9,10,10092
34,4,10,7,6
34,4,10,8,4
34,4,10,9,751
34,4,10,10,34935
35,4,7,9,8
35,4,7,10,179
35,4,8,9,8
35,4,8,10,264
35,4,9,9,162
35,4,9,10,11109
35,4,10,7,6
35,4,10,8,4
35,4,10,9,791
35,4,10,10,39829
36,4,7,9,9
36,4,7,10,189
36,4,8,9,10
36,4,8,10,278
36,4,9,9,189
36,4,9,10,12156
36,4,10,7,6
36,4,10,8,4
36,4,10,9,994
36,4,10,10,45070
37,4,7,9,9
37,4,7,10,201
37,4,8,9,10
37,4,8,10,296
37,4,9,9,189
37,4,9,10,13308
37,4,10,7,6
37,4,10,8,4
37,4,10,9,1021
37,4,10,10,51001
38,4,7,9,9
38,4,7,10,213
38,4,8,9,10
38,4,8,10,314
38,4,9,9,191
38,4,9,10,14512
38,4,10,7,6
38,4,10,8,4
38,4,10,9,1064
38,4,10,10,57492
39,4,7,9,9
39,4,7,10,225
39,4,8,9,10
39,4,8,10,332
39,4,9,9,191
39,4,9,10,15808
39,4,10,7,6
39,4,10,8,4
39,4,10,9,1115
39,4,10,10,64551
40,4,7,9,10
40,4,7,10,237
40,4,8,9,10
40,4,8,10,350
40,4,9,9,201
40,4,9,10,17148
40,4,10,7,7
40,4,10,8,4
40,4,10,9,1215
40,4,10,10,72208
41,4,7,9,10
41,4,7,10,250
41,4,8,9,10
41,4,8,10,370
41,4,9,9,204
41,4,9,10,18586
41,4,10,7,7
41,4,10,8,4
41,4,10,9,1240
41,4,10,10,80589
42,4,7,9,10
42,4,7,10,263
42,4,8,9,11
42,4,8,10,389
42,4,9,9,212
42,4,9,10,20079
42,4,10,7,7
42,4,10,8,4
42,4,10,9,1315
42,4,10,10,89640
43,4,7,9,10
43,4,7,10,277
43,4,8,9,11
43,4,8,10,409
43,4,9,9,212
43,4,9,10,21677
43,4,10,7,7
43,4,10,8,4
43,4,10,9,1343
43,4,10,10,99460
44,4,7,9,11
44,4,7,10,290
44,4,8,9,11
44,4,8,10,429
44,4,9,9,214
44,4,9,10,23336
44,4,10,7,7
44,4,10,8,4
44,4,10,9,1449
44,4,10,10,110000
45,4,7,9,11
45,4,7,10,304
45,4,8,9,12
45,4,8,10,450
45,4,9,9,233
45,4,9,10,25079
45,4,10,7,7
45,4,10,8,4
45,4,10,9,1591
45,4,10,10,121304
46,4,7,9,11
46,4,7,10,319
46,4,8,9,12
46,4,8,10,472
46,4,9,9,235
46,4,9,10,26902
46,4,10,7,7
46,4,10,8,4
46,4,10,9,1642
46,4,10,10,133581
47,4,7,9,11
47,4,7,10,334
47,4,8,9,12
47,4,8,10,494
47,4,9,9,236
47,4,9,10,28836
47,4,10,7,7
47,4,10,8,4
47,4,10,9,1672
47,4,10,10,146759
48,4,7,9,12
48,4,7,10,348
48,4,8,9,13
48,4,8,10,515
48,4,9,9,253
48,4,9,10,30823
48,4,10,7,8
48,4,10,8,6
48,4,10,9,1883
48,4,10,10,160719
49,4,7,9,12
49,4,7,10,364
49,4,8,9,13
49,4,8,10,539
49,4,9,9,292
49,4,9,10,32896
49,4,10,7,8
49,4,10,8,6
49,4,10,9,2169
49,4,10,10,175577
50,4,7,9,12
50,4,7,10,380
50,4,8,9,13
50,4,8,10,563
50,4,9,9,323
50,4,9,10,35049
50,4,10,7,8
50,4,10,8,6
50,4,10,9,2412
50,4,10,10,191534
51,4,7,9,12
51,4,7,10,396
51,4,8,9,13
51,4,8,10,587
51,4,9,9,324
51,4,9,10,37352
51,4,10,7,8
51,4,10,8,6
51,4,10,9,2487
51,4,10,10,208715
52,4,7,9,13
52,4,7,10,412
52,4,8,9,13
52,4,8,10,611
52,4,9,9,324
52,4,9,10,39728
52,4,10,7,8
52,4,10,8,6
52,4,10,9,2627
52,4,10,10,226983
53,4,7,9,13
53,4,7,10,429
53,4,8,9,13
53,4,8,10,637
53,4,9,9,324
53,4,9,10,42225
53,4,10,7,8
53,4,10,8,6
53,4,10,9,2672
53,4,10,10,246498
54,4,7,9,13
54,4,7,10,446
54,4,8,9,15
54,4,8,10,661
54,4,9,9,339
54,4,9,10,44785
54,4,10,7,10
54,4,10,8,6
54,4,10,9,2863
54,4,10,10,267113
55,4,7,9,13
55,4,7,10,464
55,4,8,9,15
55,4,8,10,687
55,4,9,9,344
55,4,9,10,47482
55,4,10,7,10
55,4,10,8,6
55,4,10,9,2945
55,4,10,10,289089
56,4,7,9,14
56,4,7,10,481
56,4,8,9,15
56,4,8,10,713
56,4,9,9,355
56,4,9,10,50254
56,4,10,7,11
56,4,10,8,6
56,4,10,9,3104
56,4,10,10,312337
57,4,7,9,14
57,4,7,10,499
57,4,8,9,15
57,4,8,10,741
57,4,9,9,357
57,4,9,10,53166
57,4,10,7,11
57,4,10,8,6
57,4,10,9,3186
57,4,10,10,337015
58,4,7,9,14
58,4,7,10,518
58,4,8,9,15
58,4,8,10,769
58,4,9,9,359
58,4,9,10,56159
58,4,10,7,11
58,4,10,8,6
58,4,10,9,3260
58,4,10,10,363159
59,4,7,9,14
59,4,7,10,537
59,4,8,9,15
59,4,8,10,797
59,4,9,9,361
59,4,9,10,59292
59,4,10,7,11
59,4,10,8,6
59,4,10,9,3306
59,4,10,10,390787
60,4,7,9,15
60,4,7,10,555
60,4,8,9,16
60,4,8,10,824
60,4,9,9,376
60,4,9,10,62499
60,4,10,7,11
60,4,10,8,6
60,4,10,9,3514
60,4,10,10,419819
61,4,7,9,15
61,4,7,10,575
61,4,8,9,16
61,4,8,10,854
61,4,9,9,378
61,4,9,10,65857
61,4,10,7,11
61,4,10,8,6
61,4,10,9,3561
61,4,10,10,450582
62,4,7,9,15
62,4,7,10,595
62,4,8,9,16
62,4,8,10,884
62,4,9,9,382
62,4,9,10,69303
62,4,10,7,11
62,4,10,8,6
62,4,10,9,3636
62,4,10,10,482997
63,4,7,9,15
63,4,7,10,615
63,4,8,9,17
63,4,8,10,913
63,4,9,9,397
63,4,9,10,72888
63,4,10,7,11
63,4,10,8,6
63,4,10,9,3862
63,4,10,10,516941
64,4,7,9,16
64,4,7,10,635
64,4,8,9,17
64,4,8,10,943
64,4,9,9,435
64,4,9,10,76540
64,4,10,7,14
64,4,10,8,8
64,4,10,9,4349
64,4,10,10,552419
65,4,7,9,16
65,4,7,10,656
65,4,8,9,17
65,4,8,10,975
65,4,9,9,436
65,4,9,10,80380
65,4,10,7,14
65,4,10,8,8
65,4,10,9,4454
65,4,10,10,590084
66,4,7,9,16
66,4,7,10,677
66,4,8,9,18
66,4,8,10,1006
66,4,9,9,444
66,4,9,10,84309
66,4,10,7,14
66,4,10,8,8
66,4,10,9,4595
66,4,10,10,629633
67,4,7,9,16
67,4,7,10,699
67,4,8,9,18
67,4,8,10,1038
67,4,9,9,444
67,4,9,10,88403
67,4,10,7,14
67,4,10,8,8
67,4,10,9,4653
67,4,10,10,671187
68,4,7,9,17
68,4,7,10,720
68,4,8,9,18
68,4,8,10,1070
68,4,9,9,446
68,4,9,10,92594
68,4,10,7,14
68,4,10,8,8
68,4,10,9,4837
68,4,10,10,714661
69,4,7,9,17
69,4,7,10,742
69,4,8,9,18
69,4,8,10,1104
69,4,9,9,447
69,4,9,10,96947
69,4,10,7,14
69,4,10,8,8
69,4,10,9,4939
69,4,10,10,760265
70,4,7,9,17
70,4,7,10,765
70,4,8,9,18
70,4,8,10,1138
70,4,9,9,456
70,4,9,10,101391
70,4,10,7,14
70,4,10,8,8
70,4,10,9,5095
70,4,10,10,807993
71,4,7,9,17
71,4,7,10,788
71,4,8,9,18
71,4,8,10,1172
71,4,9,9,459
71,4,9,10,106011
71,4,10,7,14
71,4,10,8,8
71,4,10,9,5151
71,4,10,10,857997
72,4,7,9,18
72,4,7,10,810
72,4,8,9,20
72,4,8,10,1204
72,4,9,9,499
72,4,9,10,110699
72,4,10,7,15
72,4,10,8,8
72,4,10,9,5645
72,4,10,10,909872
73,4,7,9,18
73,4,7,10,834
73,4,8,9,20
73,4,8,10,1240
73,4,9,9,500
73,4,9,10,115594
73,4,10,7,15
73,4,10,8,8
73,4,10,9,5708
73,4,10,10,964493
74,4,7,9,18
74,4,7,10,858
74,4,8,9,20
74,4,8,10,1276
74,4,9,9,500
74,4,9,10,120598
74,4,10,7,15
74,4,10,8,8
74,4,10,9,5808
74,4,10,10,1021525
75,4,7,9,18
75,4,7,10,882
75,4,8,9,20
75,4,8,10,1312
75,4,9,9,529
75,4,9,10,125753
75,4,10,7,15
75,4,10,8,8
75,4,10,9,6217
75,4,10,10,1080696
76,4,7,9,19
76,4,7,10,906
76,4,8,9,20
76,4,8,10,1348
76,4,9,9,531
76,4,9,10,131043
76,4,10,7,15
76,4,10,8,8
76,4,10,9,6427
76,4,10,10,1142658
77,4,7,9,19
77,4,7,10,931
77,4,8,9,20
77,4,8,10,1386
77,4,9,9,538
77,4,9,10,136509
77,4,10,7,15
77,4,10,8,8
77,4,10,9,6549
77,4,10,10,1207300
78,4,7,9,19
78,4,7,10,956
78,4,8,9,21
78,4,8,10,1423
78,4,9,9,540
78,4,9,10,142094
78,4,10,7,15
78,4,10,8,8
78,4,10,9,6725
78,4,10,10,1274624
79,4,7,9,19
79,4,7,10,982
79,4,8,9,21
79,4,8,10,1461
79,4,9,9,543
79,4,9,10,147865
79,4,10,7,15
79,4,10,8,8
79,4,10,9,6791
79,4,10,10,1344796
80,4,7,9,20
80,4,7,10,1007
80,4,8,9,21
80,4,8,10,1499
80,4,9,9,563
80,4,9,10,153736
80,4,10,7,16
80,4,10,8,10
80,4,10,9,7198
80,4,10,10,1417510
81,4,7,9,20
81,4,7,10,1033
81,4,8,9,22
81,4,8,10,1538
81,4,9,9,610
81,4,9,10,159771
81,4,10,7,18
81,4,10,8,14
81,4,10,9,7896
81,4,10,10,1492818
82,4,7,9,20
82,4,7,10,1060
82,4,8,9,22
82,4,8,10,1578
82,4,9,9,614
82,4,9,10,165966
82,4,10,7,18
82,4,10,8,14
82,4,10,9,8012
82,4,10,10,1571756
83,4,7,9,20
83,4,7,10,1087
83,4,8,9,22
83,4,8,10,1618
83,4,9,9,614
83,4,9,10,172365
83,4,10,7,18
83,4,10,8,14
83,4,10,9,8092
83,4,10,10,1653770
84,4,7,9,21
84,4,7,10,1113
84,4,8,9,23
84,4,8,10,1657
84,4,9,9,630
84,4,9,10,178871
84,4,10,7,18
84,4,10,8,14
84,4,10,9,8411
84,4,10,10,1738743
85,4,7,9,21
85,4,7,10,1141
85,4,8,9,23
85,4,8,10,1699
85,4,9,9,632
85,4,9,10,185589
85,4,10,7,18
85,4,10,8,14
85,4,10,9,8554
85,4,10,10,1827094
86,4,7,9,21
86,4,7,10,1169
86,4,8,9,23
86,4,8,10,1741
86,4,9,9,632
86,4,9,10,192435
86,4,10,7,18
86,4,10,8,14
86,4,10,9,8677
86,4,10,10,1918825
87,4,7,9,21
87,4,7,10,1197
87,4,8,9,23
87,4,8,10,1783
87,4,9,9,634
87,4,9,10,199489
87,4,10,7,18
87,4,10,8,14
87,4,10,9,8812
87,4,10,10,2013904
88,4,7,9,22
88,4,7,10,1225
88,4,8,9,23
88,4,8,10,1825
88,4,9,9,643
88,4,9,10,206662
88,4,10,7,19
88,4,10,8,14
88,4,10,9,9087
88,4,10,10,2112370
89,4,7,9,22
89,4,7,10,1254
89,4,8,9,23
89,4,8,10,1869
89,4,9,9,646
89,4,9,10,214052
89,4,10,7,19
89,4,10,8,14
89,4,10,9,9166
89,4,10,10,2214561
90,4,7,9,22
90,4,7,10,1283
90,4,8,9,25
90,4,8,10,1911
90,4,9,9,674
90,4,9,10,221549
90,4,10,7,19
90,4,10,8,14
90,4,10,9,9585
90,4,10,10,2320108
91,4,7,9,22
91,4,7,10,1313
91,4,8,9,25
91,4,8,10,1955
91,4,9,9,679
91,4,9,10,229286
91,4,10,7,19
91,4,10,8,14
91,4,10,9,9736
91,4,10,10,2429621
92,4,7,9,23
92,4,7,10,1342
92,4,8,9,25
92,4,8,10,1999
92,4,9,9,681
92,4,9,10,237161
92,4,10,7,19
92,4,10,8,14
92,4,10,9,9994
92,4,10,10,2542897
93,4,7,9,23
93,4,7,10,1372
93,4,8,9,25
93,4,8,10,2045
93,4,9,9,684
93,4,9,10,245256
93,4,10,7,19
93,4,10,8,14
93,4,10,9,10136
93,4,10,10,2660161
94,4,7,9,23
94,4,7,10,1403
94,4,8,9,25
94,4,8,10,2091
94,4,9,9,686
94,4,9,10,253487
94,4,10,7,19
94,4,10,8,14
94,4,10,9,10265
94,4,10,10,2781488
95,4,7,9,23
95,4,7,10,1434
95,4,8,9,25
95,4,8,10,2137
95,4,9,9,691
95,4,9,10,261945
95,4,10,7,19
95,4,10,8,14
95,4,10,9,10417
95,4,10,10,2906840
96,4,7,9,24
96,4,7,10,1464
96,4,8,9,26
96,4,8,10,2182
96,4,9,9,714
96,4,9,10,270526
96,4,10,7,20
96,4,10,8,16
96,4,10,9,10932
96,4,10,10,3036056
97,4,7,9,24
97,4,7,10,1496
97,4,8,9,26
97,4,8,10,2230
97,4,9,9,715
97,4,9,10,279357
97,4,10,7,20
97,4,10,8,16
97,4,10,9,11019
97,4,10,10,3169937
98,4,7,9,24
98,4,7,10,1528
98,4,8,9,26
98,4,8,10,2278
98,4,9,9,765
98,4,9,10,288283
98,4,10,7,20
98,4,10,8,16
98,4,10,9,11726
98,4,10,10,3307614
99,4,7,9,24
99,4,7,10,1560
99,4,8,9,27
99,4,8,10,2325
99,4,9,9,781
99,4,9,10,297483
99,4,10,7,20
99,4,10,8,16
99,4,10,9,12116
99,4,10,10,3450024
100,4,7,9,25
100,4,7,10,1592
100,4,8,9,27
100,4,8,10,2373
100,4,9,9,835
100,4,9,10,306789
100,4,10,7,20
100,4,10,8,16
100,4,10,9,13186
100,4,10,10,3596362
101,4,7,9,25
101,4,7,10,1625
101,4,8,9,27
101,4,8,10,2423
101,4,9,9,837
101,4,9,10,316388
101,4,10,7,20
101,4,10,8,16
101,4,10,9,13289
101,4,10,10,3748275
102,4,7,9,25
102,4,7,10,1658
102,4,8,9,28
102,4,8,10,2472
102,4,9,9,841
102,4,9,10,326135
102,4,10,7,20
102,4,10,8,16
102,4,10,9,13535
102,4,10,10,3904845
103,4,7,9,25
103,4,7,10,1692
103,4,8,9,28
103,4,8,10,2522
103,4,9,9,842
103,4,9,10,336132
103,4,10,7,20
103,4,10,8,16
103,4,10,9,13639
103,4,10,10,4066359
104,4,7,9,26
104,4,7,10,1725
104,4,8,9,28
104,4,8,10,2572
104,4,9,9,849
104,4,9,10,346276
104,4,10,7,21
104,4,10,8,16
104,4,10,9,13980
104,4,10,10,4232633
105,4,7,9,26
105,4,7,10,1759
105,4,8,9,28
105,4,8,10,2624
105,4,9,9,859
105,4,9,10,356668
105,4,10,7,21
105,4,10,8,16
105,4,10,9,14264
105,4,10,10,4403965
106,4,7,9,26
106,4,7,10,1794
106,4,8,9,28
106,4,8,10,2676
106,4,9,9,859
106,4,9,10,367223
106,4,10,7,21
106,4,10,8,16
106,4,10,9,14422
106,4,10,10,4580625
107,4,7,9,26
107,4,7,10,1829
107,4,8,9,28
107,4,8,10,2728
107,4,9,9,859
107,4,9,10,378038
107,4,10,7,21
107,4,10,8,16
107,4,10,9,14528
107,4,10,10,4762537
108,4,7,9,27
108,4,7,10,1863
108,4,8,9,30
108,4,8,10,2778
108,4,9,9,886
108,4,9,10,388985
108,4,10,7,23
108,4,10,8,16
108,4,10,9,15337
108,4,10,10,4949150
109,4,7,9,27
109,4,7,10,1899
109,4,8,9,30
109,4,8,10,2832
109,4,9,9,888
109,4,9,10,400215
109,4,10,7,23
109,4,10,8,16
109,4,10,9,15446
109,4,10,10,5141875
110,4,7,9,27
110,4,7,10,1935
110,4,8,9,30
110,4,8,10,2886
110,4,9,9,897
110,4,9,10,411600
110,4,10,7,23
110,4,10,8,16
110,4,10,9,15722
110,4,10,10,5340049
111,4,7,9,27
111,4,7,10,1971
111,4,8,9,30
111,4,8,10,2940
111,4,9,9,897
111,4,9,10,423264
111,4,10,7,23
111,4,10,8,16
111,4,10,9,15905
111,4,10,10,5543932
112,4,7,9,28
112,4,7,10,2007
112,4,8,9,30
112,4,8,10,2994
112,4,9,9,918
112,4,9,10,435069
112,4,10,7,24
112,4,10,8,18
112,4,10,9,16513
112,4,10,10,5753219
113,4,7,9,28
113,4,7,10,2044
113,4,8,9,30
113,4,8,10,3050
113,4,9,9,919
113,4,9,10,447165
113,4,10,7,24
113,4,10,8,18
113,4,10,9,16626
113,4,10,10,5968836
114,4,7,9,28
114,4,7,10,2081
114,4,8,9,31
114,4,8,10,3105
114,4,9,9,923
114,4,9,10,459426
114,4,10,7,24
114,4,10,8,18
114,4,10,9,16899
114,4,10,10,6190341
115,4,7,9,28
115,4,7,10,2119
115,4,8,9,31
115,4,8,10,3161
115,4,9,9,925
115,4,9,10,471966
115,4,10,7,24
115,4,10,8,18
115,4,10,9,17099
115,4,10,10,6417969
116,4,7,9,29
116,4,7,10,2156
116,4,8,9,31
116,4,8,10,3217
116,4,9,9,927
116,4,9,10,484677
116,4,10,7,24
116,4,10,8,18
116,4,10,9,17435
116,4,10,10,6651731
117,4,7,9,29
117,4,7,10,2194
117,4,8,9,32
117,4,8,10,3274
117,4,9,9,941
117,4,9,10,497657
117,4,10,7,24
117,4,10,8,18
117,4,10,9,17908
117,4,10,10,6891628
118,4,7,9,29
118,4,7,10,2233
118,4,8,9,32
118,4,8,10,3332
118,4,9,9,943
118,4,9,10,510820
118,4,10,7,24
118,4,10,8,18
118,4,10,9,18081
118,4,10,10,7138323
119,4,7,9,29
119,4,7,10,2272
119,4,8,9,32
119,4,8,10,3390
119,4,9,9,947
119,4,9,10,524271
119,4,10,7,24
119,4,10,8,18
119,4,10,9,18290
119,4,10,10,7391478
120,4,7,9,30
120,4,7,10,2310
120,4,8,9,33
120,4,8,10,3447
120,4,9,9,971
120,4,9,10,537879
120,4,10,7,25
120,4,10,8,18
120,4,10,9,18825
120,4,10,10,7651032
121,4,7,9,30
121,4,7,10,2350
121,4,8,9,33
121,4,8,10,3507
121,4,9,9,1037
121,4,9,10,551733
121,4,10,7,25
121,4,10,8,18
121,4,10,9,20102
121,4,10,10,7916575
122,4,7,9,30
122,4,7,10,2390
122,4,8,9,33
122,4,8,10,3567
122,4,9,9,1039
122,4,9,10,565831
122,4,10,7,25
122,4,10,8,18
122,4,10,9,20288
122,4,10,10,8190169
123,4,7,9,30
123,4,7,10,2430
123,4,8,9,33
123,4,8,10,3627
123,4,9,9,1042
123,4,9,10,580228
123,4,10,7,25
123,4,10,8,18
123,4,10,9,20493
123,4,10,10,8470704
124,4,7,9,31
124,4,7,10,2470
124,4,8,9,33
124,4,8,10,3687
124,4,9,9,1046
124,4,9,10,594804
124,4,10,7,25
124,4,10,8,18
124,4,10,9,20857
124,4,10,10,8758280
125,4,7,9,31
125,4,7,10,2511
125,4,8,9,33
125,4,8,10,3749
125,4,9,9,1071
125,4,9,10,609660
125,4,10,7,29
125,4,10,8,18
125,4,10,9,21523
125,4,10,10,9052750
126,4,7,9,31
126,4,7,10,2552
126,4,8,9,35
126,4,8,10,3809
126,4,9,9,1098
126,4,9,10,624700
126,4,10,7,29
126,4,10,8,18
126,4,10,9,22156
126,4,10,10,9354697
127,4,7,9,31
127,4,7,10,2594
127,4,8,9,35
127,4,8,10,3871
127,4,9,9,1099
127,4,9,10,640073
127,4,10,7,29
127,4,10,8,18
127,4,10,9,22290
127,4,10,10,9664585
128,4,7,9,32
128,4,7,10,2635
128,4,8,9,35
128,4,8,10,3933
128,4,9,9,1149
128,4,9,10,655586
128,4,10,7,32
128,4,10,8,20
128,4,10,9,23393
128,4,10,10,9981185
129,4,7,9,32
129,4,7,10,2677
129,4,8,9,35
129,4,8,10,3997
129,4,9,9,1149
129,4,9,10,671460
129,4,10,7,32
129,4,10,8,20
129,4,10,9,23619
129,4,10,10,10306355
130,4,7,9,32
130,4,7,10,2720
130,4,8,9,35
130,4,8,10,4061
130,4,9,9,1154
130,4,9,10,687518
130,4,10,7,32
130,4,10,8,20
130,4,10,9,23964
130,4,10,10,10639344
131,4,7,9,32
131,4,7,10,2763
131,4,8,9,35
131,4,8,10,4125
131,4,9,9,1156
131,4,9,10,703899
131,4,10,7,32
131,4,10,8,20
131,4,10,9,24104
131,4,10,10,10980474
132,4,7,9,33
132,4,7,10,2805
132,4,8,9,36
132,4,8,10,4188
132,4,9,9,1168
132,4,9,10,720465
132,4,10,7,32
132,4,10,8,20
132,4,10,9,24649
132,4,10,10,11329389
133,4,7,9,33
133,4,7,10,2849
133,4,8,9,36
133,4,8,10,4254
133,4,9,9,1171
133,4,9,10,737358
133,4,10,7,32
133,4,10,8,20
133,4,10,9,24897
133,4,10,10,11686795
134,4,7,9,33
134,4,7,10,2893
134,4,8,9,36
134,4,8,10,4320
134,4,9,9,1171
134,4,9,10,754452
134,4,10,7,32
134,4,10,8,20
134,4,10,9,25106
134,4,10,10,12052688
135,4,7,9,33
135,4,7,10,2937
135,4,8,9,37
135,4,8,10,4385
135,4,9,9,1190
135,4,9,10,771857
135,4,10,7,34
135,4,10,8,20
135,4,10,9,25716
135,4,10,10,12426626
136,4,7,9,34
136,4,7,10,2981
136,4,8,9,37
136,4,8,10,4451
136,4,9,9,1195
136,4,9,10,789474
136,4,10,7,35
136,4,10,8,20
136,4,10,9,26179
136,4,10,10,12809424
137,4,7,9,34
137,4,7,10,3026
137,4,8,9,37
137,4,8,10,4519
137,4,9,9,1196
137,4,9,10,807426
137,4,10,7,35
137,4,10,8,20
137,4,10,9,26324
137,4,10,10,13201253
138,4,7,9,34
138,4,7,10,3071
138,4,8,9,38
138,4,8,10,4586
138,4,9,9,1200
138,4,9,10,825579
138,4,10,7,35
138,4,10,8,20
138,4,10,9,26665
138,4,10,10,13601862
139,4,7,9,34
139,4,7,10,3117
139,4,8,9,38
139,4,8,10,4654
139,4,9,9,1202
139,4,9,10,844071
139,4,10,7,35
139,4,10,8,20
139,4,10,9,26809
139,4,10,10,14011646
140,4,7,9,35
140,4,7,10,3162
140,4,8,9,38
140,4,8,10,4722
140,4,9,9,1219
140,4,9,10,862755
140,4,10,7,35
