N,set_cardinality,add_ds_card,mult_ds_card,count
46,12,29,62,41
46,12,29,63,25
46,12,29,64,25
46,12,29,65,80
46,12,29,66,174
46,12,29,67,157
46,12,29,68,290
46,12,29,69,253
46,12,29,70,462
46,12,29,71,801
46,12,29,72,1002
46,12,29,73,993
46,12,29,74,2085
46,12,29,75,2581
46,12,29,76,3369
46,12,29,77,6314
46,12,29,78,5245
46,12,30,54,6
46,12,30,55,5
46,12,30,56,6
46,12,30,57,4
46,12,30,58,3
46,12,30,59,2
46,12,30,60,45
46,12,30,61,46
46,12,30,62,81
46,12,30,63,76
46,12,30,64,54
46,12,30,65,144
46,12,30,66,325
46,12,30,67,325
46,12,30,68,522
46,12,30,69,446
46,12,30,70,1003
46,12,30,71,1391
46,12,30,72,1725
46,12,30,73,1975
46,12,30,74,4032
46,12,30,75,5164
46,12,30,76,6417
46,12,30,77,11955
46,12,30,78,10424
46,12,31,54,4
46,12,31,55,8
46,12,31,56,6
46,12,31,57,3
46,12,31,58,9
46,12,31,59,5
46,12,31,60,86
46,12,31,61,89
46,12,31,62,127
46,12,31,63,139
46,12,31,64,128
46,12,31,65,309
46,12,31,66,620
46,12,31,67,678
46,12,31,68,969
46,12,31,69,1052
46,12,31,70,2056
46,12,31,71,2989
46,12,31,72,4047
46,12,31,73,4372
46,12,31,74,8734
46,12,31,75,11204
46,12,31,76,14605
46,12,31,77,26765
46,12,31,78,21218
46,12,32,54,2
46,12,32,55,9
46,12,32,56,14
46,12,32,57,11
46,12,32,58,10
46,12,32,59,4
46,12,32,60,93
46,12,32,61,125
46,12,32,62,179
46,12,32,63,223
46,12,32,64,201
46,12,32,65,466
46,12,32,66,1098
46,12,32,67,1142
46,12,32,68,1835
46,12,32,69,1653
46,12,32,70,3694
46,12,32,71,5053
46,12,32,72,7172
46,12,32,73,8002
46,12,32,74,15639
46,12,32,75,20825
46,12,32,76,27338
46,12,32,77,48847
46,12,32,78,38601
46,12,33,48,1
46,12,33,54,6
46,12,33,55,15
46,12,33,56,8
46,12,33,57,18
46,12,33,58,22
46,12,33,59,12
46,12,33,60,135
46,12,33,61,216
46,12,33,62,299
46,12,33,63,378
46,12,33,64,419
46,12,33,65,767
46,12,33,66,1772
46,12,33,67,2087
46,12,33,68,3361
46,12,33,69,3377
46,12,33,70,6807
46,12,33,71,9589
46,12,33,72,14358
46,12,33,73,16280
46,12,33,74,30285
46,12,33,75,42808
46,12,33,76,55109
46,12,33,77,98593
46,12,33,78,76103
46,12,34,54,6
46,12,34,55,7
46,12,34,56,14
46,12,34,57,25
46,12,34,58,27
46,12,34,59,14
46,12,34,60,148
46,12,34,61,242
46,12,34,62,408
46,12,34,63,604
46,12,34,64,535
46,12,34,65,1032
46,12,34,66,2770
46,12,34,67,3073
46,12,34,68,5044
46,12,34,69,5415
46,12,34,70,11302
46,12,34,71,15251
46,12,34,72,22879
46,12,34,73,28074
46,12,34,74,51023
46,12,34,75,72856
46,12,34,76,93914
46,12,34,77,169647
46,12,34,78,128900
46,12,35,53,1
46,12,35,54,7
46,12,35,55,15
46,12,35,56,27
46,12,35,57,31
46,12,35,58,23
46,12,35,59,22
46,12,35,60,251
46,12,35,61,375
46,12,35,62,679
46,12,35,63,946
46,12,35,64,940
46,12,35,65,1786
46,12,35,66,4439
46,12,35,67,5057
46,12,35,68,8895
46,12,35,69,9673
46,12,35,70,20101
46,12,35,71,27250
46,12,35,72,42720
46,12,35,73,51280
46,12,35,74,95521
46,12,35,75,139699
46,12,35,76,179936
46,12,35,77,324935
46,12,35,78,249070
46,12,36,53,1
46,12,36,54,5
46,12,36,55,30
46,12,36,56,26
46,12,36,57,48
46,12,36,58,52
46,12,36,59,42
46,12,36,60,379
46,12,36,61,549
46,12,36,62,1092
46,12,36,63,1491
46,12,36,64,1445
46,12,36,65,2950
46,12,36,66,6962
46,12,36,67,7903
46,12,36,68,14154
46,12,36,69,15513
46,12,36,70,32240
46,12,36,71,44865
46,12,36,72,71201
46,12,36,73,87305
46,12,36,74,163064
46,12,36,75,243903
46,12,36,76,310245
46,12,36,77,569357
46,12,36,78,432761
46,12,37,53,7
46,12,37,54,16
46,12,37,55,55
46,12,37,56,46
46,12,37,57,78
46,12,37,58,111
46,12,37,59,93
46,12,37,60,606
46,12,37,61,879
46,12,37,62,1570
46,12,37,63,2300
46,12,37,64,2429
46,12,37,65,5161
46,12,37,66,10617
46,12,37,67,12570
46,12,37,68,23758
46,12,37,69,26803
46,12,37,70,53197
46,12,37,71,76766
46,12,37,72,123416
46,12,37,73,154006
46,12,37,74,288559
46,12,37,75,437281
46,12,37,76,556380
46,12,37,77,1023878
46,12,37,78,781794
46,12,38,53,11
46,12,38,54,27
46,12,38,55,91
46,12,38,56,100
46,12,38,57,138
46,12,38,58,196
46,12,38,59,182
46,12,38,60,1144
46,12,38,61,1413
46,12,38,62,2708
46,12,38,63,3796
46,12,38,64,3968
46,12,38,65,8675
46,12,38,66,18048
46,12,38,67,20880
46,12,38,68,40633
46,12,38,69,45275
46,12,38,70,90096
46,12,38,71,132120
46,12,38,72,215629
46,12,38,73,262376
46,12,38,74,503637
46,12,38,75,771667
46,12,38,76,975574
46,12,38,77,1820360
46,12,38,78,1379262
46,12,39,50,1
46,12,39,53,19
46,12,39,54,56
46,12,39,55,130
46,12,39,56,183
46,12,39,57,253
46,12,39,58,345
46,12,39,59,341
46,12,39,60,1809
46,12,39,61,2122
46,12,39,62,4394
46,12,39,63,6484
46,12,39,64,6901
46,12,39,65,14700
46,12,39,66,29298
46,12,39,67,33820
46,12,39,68,68215
46,12,39,69,76231
46,12,39,70,149141
46,12,39,71,224154
46,12,39,72,373195
46,12,39,73,450247
46,12,39,74,871452
46,12,39,75,1357098
46,12,39,76,1704249
46,12,39,77,3202669
46,12,39,78,2400728
46,12,40,46,1
46,12,40,47,1
46,12,40,48,3
46,12,40,49,1
46,12,40,50,3
46,12,40,52,1
46,12,40,53,40
46,12,40,54,71
46,12,40,55,241
46,12,40,56,292
46,12,40,57,428
46,12,40,58,552
46,12,40,59,714
46,12,40,60,2799
46,12,40,61,3590
46,12,40,62,6880
46,12,40,63,10531
46,12,40,64,11124
46,12,40,65,24308
46,12,40,66,46841
46,12,40,67,55005
46,12,40,68,113603
46,12,40,69,126013
46,12,40,70,246641
46,12,40,71,375585
46,12,40,72,634326
46,12,40,73,755568
46,12,40,74,1467091
46,12,40,75,2318459
46,12,40,76,2898938
46,12,40,77,5479408
46,12,40,78,4070221
46,12,41,46,1
46,12,41,47,3
46,12,41,48,3
46,12,41,49,4
46,12,41,50,10
46,12,41,51,3
46,12,41,52,3
46,12,41,53,66
46,12,41,54,160
46,12,41,55,424
46,12,41,56,471
46,12,41,57,704
46,12,41,58,945
46,12,41,59,1227
46,12,41,60,4558
46,12,41,61,5916
46,12,41,62,10994
46,12,41,63,17426
46,12,41,64,18550
46,12,41,65,39749
46,12,41,66,76344
46,12,41,67,89909
46,12,41,68,189576
46,12,41,69,208579
46,12,41,70,407962
46,12,41,71,626405
46,12,41,72,1075087
46,12,41,73,1271417
46,12,41,74,2501272
46,12,41,75,4002637
46,12,41,76,4976116
46,12,41,77,9454065
46,12,41,78,6936612
46,12,42,47,6
46,12,42,48,12
46,12,42,49,5
46,12,42,50,5
46,12,42,51,5
46,12,42,52,2
46,12,42,53,72
46,12,42,54,218
46,12,42,55,554
46,12,42,56,679
46,12,42,57,1085
46,12,42,58,1363
46,12,42,59,1820
46,12,42,60,6579
46,12,42,61,8732
46,12,42,62,16217
46,12,42,63,27287
46,12,42,64,28581
46,12,42,65,61949
46,12,42,66,118015
46,12,42,67,142705
46,12,42,68,305320
46,12,42,69,330221
46,12,42,70,650294
46,12,42,71,1013503
46,12,42,72,1764683
46,12,42,73,2067997
46,12,42,74,4102596
46,12,42,75,6638934
46,12,42,76,8192946
46,12,42,77,15658169
46,12,42,78,11406869
46,12,43,46,1
46,12,43,47,9
46,12,43,48,2
46,12,43,49,16
46,12,43,50,17
46,12,43,51,7
46,12,43,52,12
46,12,43,53,100
46,12,43,54,252
46,12,43,55,699
46,12,43,56,1049
46,12,43,57,1662
46,12,43,58,2082
46,12,43,59,2775
46,12,43,60,9238
46,12,43,61,12996
46,12,43,62,23661
46,12,43,63,41078
46,12,43,64,43104
46,12,43,65,93856
46,12,43,66,176636
46,12,43,67,217939
46,12,43,68,476696
46,12,43,69,509659
46,12,43,70,1022778
46,12,43,71,1605142
46,12,43,72,2833734
46,12,43,73,3297876
46,12,43,74,6626976
46,12,43,75,10854168
46,12,43,76,13292523
46,12,43,77,25508692
46,12,43,78,18497655
46,12,44,47,9
46,12,44,48,18
46,12,44,49,22
46,12,44,50,20
46,12,44,51,25
46,12,44,52,20
46,12,44,53,128
46,12,44,54,350
46,12,44,55,977
46,12,44,56,1276
46,12,44,57,2220
46,12,44,58,2886
46,12,44,59,4345
46,12,44,60,12930
46,12,44,61,18630
46,12,44,62,32856
46,12,44,63,59576
46,12,44,64,63947
46,12,44,65,137687
46,12,44,66,261286
46,12,44,67,326302
46,12,44,68,726997
46,12,44,69,771498
46,12,44,70,1562830
46,12,44,71,2480541
46,12,44,72,4465991
46,12,44,73,5139327
46,12,44,74,10438945
46,12,44,75,17325623
46,12,44,76,20996644
46,12,44,77,40620293
46,12,44,78,29394653
46,12,45,47,10
46,12,45,48,18
46,12,45,49,33
46,12,45,50,27
46,12,45,51,28
46,12,45,52,30
46,12,45,53,186
46,12,45,54,410
46,12,45,55,1159
46,12,45,56,1634
46,12,45,57,3061
46,12,45,58,4006
46,12,45,59,5842
46,12,45,60,17150
46,12,45,61,25247
46,12,45,62,44194
46,12,45,63,84276
46,12,45,64,88551
46,12,45,65,194102
46,12,45,66,369404
46,12,45,67,468877
46,12,45,68,1066538
46,12,45,69,1118465
46,12,45,70,2316125
46,12,45,71,3702957
46,12,45,72,6801472
46,12,45,73,7744472
46,12,45,74,15913811
46,12,45,75,26770907
46,12,45,76,32141514
46,12,45,77,62666845
46,12,45,78,45242060
46,12,46,46,2
46,12,46,47,9
46,12,46,48,18
46,12,46,49,41
46,12,46,50,52
46,12,46,51,73
46,12,46,52,57
46,12,46,53,239
46,12,46,54,480
46,12,46,55,1377
46,12,46,56,1853
46,12,46,57,3860
46,12,46,58,4986
46,12,46,59,7479
46,12,46,60,22281
46,12,46,61,32352
46,12,46,62,56931
46,12,46,63,113806
46,12,46,64,119381
46,12,46,65,265029
46,12,46,66,507668
46,12,46,67,654057
46,12,46,68,1518929
46,12,46,69,1575345
46,12,46,70,3305633
46,12,46,71,5340731
46,12,46,72,10044160
46,12,46,73,11286799
46,12,46,74,23462764
46,12,46,75,40005759
46,12,46,76,47671423
46,12,46,77,93631954
46,12,46,78,67314505
46,12,47,46,1
46,12,47,47,5
46,12,47,48,14
46,12,47,49,36
46,12,47,50,58
46,12,47,51,73
46,12,47,52,86
46,12,47,53,266
46,12,47,54,586
46,12,47,55,1534
46,12,47,56,2224
46,12,47,57,4737
46,12,47,58,5916
46,12,47,59,9618
46,12,47,60,27559
46,12,47,61,41048
46,12,47,62,70877
46,12,47,63,147999
46,12,47,64,153752
46,12,47,65,346329
46,12,47,66,669886
46,12,47,67,874352
46,12,47,68,2087647
46,12,47,69,2128468
46,12,47,70,4537320
46,12,47,71,7420232
46,12,47,72,14240375
46,12,47,73,15788108
46,12,47,74,33188192
46,12,47,75,57385879
46,12,47,76,68027256
46,12,47,77,134429315
46,12,47,78,96016867
46,12,48,46,2
46,12,48,47,10
46,12,48,48,12
46,12,48,49,29
46,12,48,50,58
46,12,48,51,64
46,12,48,52,105
46,12,48,53,336
46,12,48,54,598
46,12,48,55,1661
46,12,48,56,2201
46,12,48,57,5356
46,12,48,58,6848
46,12,48,59,11246
46,12,48,60,32418
46,12,48,61,48810
46,12,48,62,83197
46,12,48,63,185815
46,12,48,64,187358
46,12,48,65,429843
46,12,48,66,839333
46,12,48,67,1117263
46,12,48,68,2738110
46,12,48,69,2745121
46,12,48,70,5944836
46,12,48,71,9834994
46,12,48,72,19315433
46,12,48,73,21151434
46,12,48,74,44934935
46,12,48,75,78751855
46,12,48,76,93032263
46,12,48,77,184597192
46,12,48,78,130573942
46,12,49,47,6
46,12,49,48,7
46,12,49,49,19
46,12,49,50,61
46,12,49,51,75
46,12,49,52,108
46,12,49,53,353
46,12,49,54,681
46,12,49,55,1640
46,12,49,56,2416
46,12,49,57,5854
46,12,49,58,7147
46,12,49,59,12319
46,12,49,60,35936
46,12,49,61,54744
46,12,49,62,93777
46,12,49,63,220271
46,12,49,64,215745
46,12,49,65,504998
46,12,49,66,997968
46,12,49,67,1347458
46,12,49,68,3411066
46,12,49,69,3354474
46,12,49,70,7381508
46,12,49,71,12400032
46,12,49,72,24894233
46,12,49,73,26942086
46,12,49,74,57910472
46,12,49,75,102758720
46,12,49,76,121127987
46,12,49,77,240671312
46,12,49,78,168282440
46,12,50,46,1
46,12,50,47,4
46,12,50,48,7
46,12,50,49,27
46,12,50,50,42
46,12,50,51,56
46,12,50,52,119
46,12,50,53,338
46,12,50,54,626
46,12,50,55,1589
46,12,50,56,2270
46,12,50,57,6000
46,12,50,58,6931
46,12,50,59,12209
46,12,50,60,37025
46,12,50,61,57615
46,12,50,62,97896
46,12,50,63,247170
46,12,50,64,233354
46,12,50,65,556041
46,12,50,66,1123709
46,12,50,67,1533609
46,12,50,68,4015062
46,12,50,69,3870546
46,12,50,70,8652596
46,12,50,71,14753476
46,12,50,72,30293901
46,12,50,73,32505276
46,12,50,74,70683694
46,12,50,75,126732625
46,12,50,76,149419315
46,12,50,77,296626449
46,12,50,78,204464136
46,12,51,47,5
46,12,51,48,6
46,12,51,49,17
46,12,51,50,32
46,12,51,51,38
46,12,51,52,61
46,12,51,53,308
46,12,51,54,538
46,12,51,55,1328
46,12,51,56,2037
46,12,51,57,5819
46,12,51,58,6237
46,12,51,59,11547
46,12,51,60,35305
46,12,51,61,55993
46,12,51,62,95721
46,12,51,63,257686
46,12,51,64,232216
46,12,51,65,568270
46,12,51,66,1174605
46,12,51,67,1632579
46,12,51,68,4439074
46,12,51,69,4174745
46,12,51,70,9513465
46,12,51,71,16480184
46,12,51,72,34557251
46,12,51,73,36875901
46,12,51,74,81007098
46,12,51,75,146563163
46,12,51,76,173009578
46,12,51,77,342535880
46,12,51,78,232440649
46,12,52,47,3
46,12,52,48,8
46,12,52,49,9
46,12,52,50,27
46,12,52,51,29
46,12,52,52,56
46,12,52,53,239
46,12,52,54,427
46,12,52,55,983
46,12,52,56,1559
46,12,52,57,5099
46,12,52,58,5042
46,12,52,59,9890
46,12,52,60,31189
46,12,52,61,49204
46,12,52,62,85923
46,12,52,63,251950
46,12,52,64,213436
46,12,52,65,535965
46,12,52,66,1138962
46,12,52,67,1607535
46,12,52,68,4558595
46,12,52,69,4170683
46,12,52,70,9729701
46,12,52,71,17123200
46,12,52,72,36693929
46,12,52,73,39012004
46,12,52,74,86618266
46,12,52,75,158006309
46,12,52,76,186931460
46,12,52,77,368412326
46,12,52,78,245765001
46,12,53,47,1
46,12,53,48,3
46,12,53,49,5
46,12,53,50,14
46,12,53,51,13
46,12,53,52,41
46,12,53,53,165
46,12,53,54,303
46,12,53,55,713
46,12,53,56,1180
46,12,53,57,4386
46,12,53,58,3689
46,12,53,59,7496
46,12,53,60,24967
46,12,53,61,39872
46,12,53,62,71383
46,12,53,63,227181
46,12,53,64,179104
46,12,53,65,463328
46,12,53,66,1015463
46,12,53,67,1456650
46,12,53,68,4317581
46,12,53,69,3840335
46,12,53,70,9181684
46,12,53,71,16394049
46,12,53,72,35930703
46,12,53,73,38113191
46,12,53,74,85531754
46,12,53,75,157087859
46,12,53,76,186529653
46,12,53,77,365423086
46,12,53,78,239546176
46,12,54,48,2
46,12,54,49,5
46,12,54,50,8
46,12,54,51,12
46,12,54,52,8
46,12,54,53,92
46,12,54,54,201
46,12,54,55,451
46,12,54,56,687
46,12,54,57,3332
46,12,54,58,2414
46,12,54,59,4982
46,12,54,60,18323
46,12,54,61,29426
46,12,54,62,53792
46,12,54,63,189903
46,12,54,64,135864
46,12,54,65,361081
46,12,54,66,821678
46,12,54,67,1198110
46,12,54,68,3734157
46,12,54,69,3209176
46,12,54,70,7911307
46,12,54,71,14301404
46,12,54,72,32091073
46,12,54,73,34022480
46,12,54,74,77109165
46,12,54,75,142639218
46,12,54,76,170001963
46,12,54,77,330925059
46,12,54,78,213126651
46,12,55,50,8
46,12,55,51,2
46,12,55,52,6
46,12,55,53,56
46,12,55,54,127
46,12,55,55,242
46,12,55,56,420
46,12,55,57,2423
46,12,55,58,1330
46,12,55,59,2977
46,12,55,60,11786
46,12,55,61,18956
46,12,55,62,36012
46,12,55,63,142722
46,12,55,64,90823
46,12,55,65,251493
46,12,55,66,596629
46,12,55,67,881935
46,12,55,68,2904546
46,12,55,69,2400702
46,12,55,70,6122955
46,12,55,71,11190341
46,12,55,72,25763419
46,12,55,73,27284815
46,12,55,74,62504947
46,12,55,75,116463083
46,12,55,76,139275382
46,12,55,77,269490874
46,12,55,78,170585559
46,12,56,48,1
46,12,56,50,3
46,12,56,51,1
46,12,56,52,3
46,12,56,53,19
46,12,56,54,81
46,12,56,55,135
46,12,56,56,207
46,12,56,57,1669
46,12,56,58,714
46,12,56,59,1587
46,12,56,60,6746
46,12,56,61,10848
46,12,56,62,21307
46,12,56,63,97265
46,12,56,64,53971
46,12,56,65,153456
46,12,56,66,383651
46,12,56,67,574613
46,12,56,68,2004529
46,12,56,69,1578977
46,12,56,70,4200000
46,12,56,71,7738016
46,12,56,72,18310629
46,12,56,73,19356414
46,12,56,74,44798073
46,12,56,75,84180321
46,12,56,76,100884390
46,12,56,77,194218098
46,12,56,78,120876820
46,12,57,50,3
46,12,57,52,2
46,12,57,53,9
46,12,57,54,41
46,12,57,55,76
46,12,57,56,82
46,12,57,57,987
46,12,57,58,337
46,12,57,59,656
46,12,57,60,3262
46,12,57,61,5391
46,12,57,62,10848
46,12,57,63,57992
46,12,57,64,26604
46,12,57,65,79801
46,12,57,66,210769
46,12,57,67,321320
46,12,57,68,1195814
46,12,57,69,890171
46,12,57,70,2484080
46,12,57,71,4598450
46,12,57,72,11231687
46,12,57,73,11805470
46,12,57,74,27657399
46,12,57,75,52485423
46,12,57,76,62910380
46,12,57,77,120713591
46,12,57,78,73866020
46,12,58,47,1
46,12,58,50,1
46,12,58,53,8
46,12,58,54,18
46,12,58,55,24
46,12,58,56,37
46,12,58,57,528
46,12,58,58,116
46,12,58,59,251
46,12,58,60,1466
46,12,58,61,2303
46,12,58,62,4574
46,12,58,63,29519
46,12,58,64,10974
46,12,58,65,35409
46,12,58,66,97056
46,12,58,67,152185
46,12,58,68,599492
46,12,58,69,419338
46,12,58,70,1229850
46,12,58,71,2287711
46,12,58,72,5777910
46,12,58,73,6004973
46,12,58,74,14283204
46,12,58,75,27445455
46,12,58,76,32809817
46,12,58,77,62862913
46,12,58,78,37873262
46,12,59,50,1
46,12,59,53,2
46,12,59,54,8
46,12,59,55,8
46,12,59,56,10
46,12,59,57,213
46,12,59,58,46
46,12,59,59,75
46,12,59,60,508
46,12,59,61,843
46,12,59,62,1660
46,12,59,63,12599
46,12,59,64,3545
46,12,59,65,12904
46,12,59,66,35847
46,12,59,67,58297
46,12,59,68,244855
46,12,59,69,157823
46,12,59,70,489362
46,12,59,71,915096
46,12,59,72,2398017
46,12,59,73,2451743
46,12,59,74,5935181
46,12,59,75,11582428
46,12,59,76,13765954
46,12,59,77,26433876
46,12,59,78,15688880
46,12,60,53,1
46,12,60,55,4
46,12,60,56,6
46,12,60,57,102
46,12,60,58,13
46,12,60,59,19
46,12,60,60,141
46,12,60,61,232
46,12,60,62,473
46,12,60,63,4282
46,12,60,64,948
46,12,60,65,3840
46,12,60,66,10141
46,12,60,67,17350
46,12,60,68,78141
46,12,60,69,46773
46,12,60,70,149204
46,12,60,71,281687
46,12,60,72,773026
46,12,60,73,767741
46,12,60,74,1904829
46,12,60,75,3796335
46,12,60,76,4463843
46,12,60,77,8623020
46,12,60,78,5064322
46,12,61,55,1
46,12,61,57,24
46,12,61,58,3
46,12,61,59,2
46,12,61,60,28
46,12,61,61,33
46,12,61,62,127
46,12,61,63,1063
46,12,61,64,181
46,12,61,65,911
46,12,61,66,2243
46,12,61,67,3842
46,12,61,68,18769
46,12,61,69,10414
46,12,61,70,34081
46,12,61,71,64412
46,12,61,72,185637
46,12,61,73,178672
46,12,61,74,454720
46,12,61,75,930461
46,12,61,76,1076728
46,12,61,77,2102003
46,12,61,78,1225947
46,12,62,57,5
46,12,62,58,1
46,12,62,59,1
46,12,62,60,3
46,12,62,61,9
46,12,62,62,13
46,12,62,63,197
46,12,62,64,22
46,12,62,65,170
46,12,62,66,325
46,12,62,67,650
46,12,62,68,3154
46,12,62,69,1631
46,12,62,70,5765
46,12,62,71,10568
46,12,62,72,32578
46,12,62,73,29779
46,12,62,74,78719
46,12,62,75,165737
46,12,62,76,188491
46,12,62,77,369680
46,12,62,78,216417
46,12,63,62,1
46,12,63,63,22
46,12,63,64,3
46,12,63,65,27
46,12,63,66,35
46,12,63,67,76
46,12,63,68,355
46,12,63,69,217
46,12,63,70,779
46,12,63,71,1302
46,12,63,72,4317
46,12,63,73,3904
46,12,63,74,10282
46,12,63,75,21986
46,12,63,76,24527
46,12,63,77,48227
46,12,63,78,28268
46,12,64,66,2
46,12,64,67,12
46,12,64,68,32
46,12,64,69,20
46,12,64,70,95
46,12,64,71,126
46,12,64,72,380
46,12,64,73,391
46,12,64,74,1050
46,12,64,75,2018
46,12,64,76,2449
46,12,64,77,4683
46,12,64,78,2755
46,12,65,67,1
46,12,65,68,2
46,12,65,69,4
46,12,65,70,8
46,12,65,71,7
46,12,65,72,48
46,12,65,73,33
46,12,65,74,114
46,12,65,75,240
46,12,65,76,307
46,12,65,77,464
46,12,65,78,277
46,12,66,72,3
46,12,66,73,3
46,12,66,74,12
46,12,66,75,15
46,12,66,76,17
46,12,66,77,28
46,12,66,78,19
46,12,67,73,2
46,12,67,74,5
46,12,67,75,4
46,12,67,76,4
46,12,67,77,14
46,12,67,78,10
46,12,69,74,1
47,12,23,65,2
47,12,23,66,2
47,12,23,67,3
47,12,23,68,2
47,12,23,71,2
47,12,23,72,2
47,12,23,74,7
47,12,23,75,1
47,12,23,76,11
47,12,23,77,12
47,12,23,78,22
47,12,24,60,2
47,12,24,65,2
47,12,24,66,6
47,12,24,67,2
47,12,24,68,3
47,12,24,70,2
47,12,24,71,2
47,12,24,72,2
47,12,24,73,7
47,12,24,74,6
47,12,24,75,11
47,12,24,76,15
47,12,24,77,20
47,12,24,78,41
47,12,25,60,5
47,12,25,62,8
47,12,25,63,2
47,12,25,64,1
47,12,25,65,7
47,12,25,66,21
47,12,25,67,10
47,12,25,68,15
47,12,25,69,10
47,12,25,70,22
47,12,25,71,26
47,12,25,72,27
47,12,25,73,28
47,12,25,74,64
47,12,25,75,61
47,12,25,76,92
47,12,25,77,197
47,12,25,78,218
47,12,26,53,1
47,12,26,59,2
47,12,26,60,8
47,12,26,61,3
47,12,26,62,6
47,12,26,63,8
47,12,26,64,1
47,12,26,65,21
47,12,26,66,19
47,12,26,67,13
47,12,26,68,19
47,12,26,69,33
47,12,26,70,44
47,12,26,71,54
47,12,26,72,65
47,12,26,73,59
47,12,26,74,101
47,12,26,75,126
47,12,26,76,192
47,12,26,77,399
47,12,26,78,394
47,12,27,54,1
47,12,27,55,2
47,12,27,56,1
47,12,27,57,1
47,12,27,59,4
47,12,27,60,15
47,12,27,61,21
47,12,27,62,24
47,12,27,63,8
47,12,27,64,7
47,12,27,65,43
47,12,27,66,83
47,12,27,67,60
47,12,27,68,84
47,12,27,69,80
47,12,27,70,129
47,12,27,71,182
47,12,27,72,189
47,12,27,73,255
47,12,27,74,441
47,12,27,75,480
47,12,27,76,706
47,12,27,77,1305
47,12,27,78,1329
47,12,28,53,2
47,12,28,54,6
47,12,28,55,1
47,12,28,56,3
47,12,28,57,2
47,12,28,59,7
47,12,28,60,29
47,12,28,61,28
47,12,28,62,21
47,12,28,63,22
47,12,28,64,31
47,12,28,65,76
47,12,28,66,134
47,12,28,67,69
47,12,28,68,174
47,12,28,69,140
47,12,28,70,277
47,12,28,71,353
47,12,28,72,440
47,12,28,73,456
47,12,28,74,885
47,12,28,75,986
47,12,28,76,1282
47,12,28,77,2597
47,12,28,78,2598
47,12,29,53,6
47,12,29,54,4
47,12,29,55,8
47,12,29,56,2
47,12,29,57,4
47,12,29,58,2
47,12,29,59,14
47,12,29,60,72
47,12,29,61,45
47,12,29,62,75
47,12,29,63,46
47,12,29,64,67
47,12,29,65,175
47,12,29,66,292
47,12,29,67,218
47,12,29,68,416
47,12,29,69,396
47,12,29,70,611
47,12,29,71,969
47,12,29,72,1164
47,12,29,73,1155
47,12,29,74,2300
47,12,29,75,2760
47,12,29,76,3528
47,12,29,77,6802
47,12,29,78,6284
47,12,30,50,1
47,12,30,53,6
47,12,30,54,13
47,12,30,55,11
47,12,30,56,10
47,12,30,57,10
47,12,30,58,5
47,12,30,59,18
47,12,30,60,110
47,12,30,61,101
47,12,30,62,130
47,12,30,63,134
47,12,30,64,105
47,12,30,65,321
47,12,30,66,509
47,12,30,67,479
47,12,30,68,768
47,12,30,69,686
47,12,30,70,1306
47,12,30,71,1755
47,12,30,72,2050
47,12,30,73,2287
47,12,30,74,4454
47,12,30,75,5477
47,12,30,76,6689
47,12,30,77,12834
47,12,30,78,12560
47,12,31,47,1
47,12,31,53,7
