N,set_cardinality,add_ds_card,mult_ds_card,count
13,6,16,15,2
13,6,16,16,2
13,6,16,17,1
13,6,16,18,26
13,6,16,19,24
13,6,16,20,138
13,6,16,21,245
13,6,17,15,1
13,6,17,16,2
13,6,17,17,4
13,6,17,18,28
13,6,17,19,15
13,6,17,20,183
13,6,17,21,250
13,6,18,17,1
13,6,18,18,17
13,6,18,19,10
13,6,18,20,80
13,6,18,21,132
13,6,19,18,9
13,6,19,19,2
13,6,19,20,26
13,6,19,21,15
14,6,11,18,2
14,6,11,20,5
14,6,11,21,6
14,6,12,18,1
14,6,12,20,9
14,6,12,21,10
14,6,13,15,1
14,6,13,18,6
14,6,13,19,4
14,6,13,20,19
14,6,13,21,35
14,6,14,15,1
14,6,14,18,11
14,6,14,19,6
14,6,14,20,35
14,6,14,21,61
14,6,15,15,1
14,6,15,16,2
14,6,15,17,2
14,6,15,18,20
14,6,15,19,21
14,6,15,20,139
14,6,15,21,266
14,6,16,15,2
14,6,16,16,2
14,6,16,17,1
14,6,16,18,33
14,6,16,19,30
14,6,16,20,215
14,6,16,21,369
14,6,17,15,2
14,6,17,16,2
14,6,17,17,4
14,6,17,18,51
14,6,17,19,22
14,6,17,20,309
14,6,17,21,516
14,6,18,17,1
14,6,18,18,35
14,6,18,19,17
14,6,18,20,204
14,6,18,21,333
14,6,19,18,18
14,6,19,19,2
14,6,19,20,73
14,6,19,21,97
14,6,20,20,2
15,6,11,18,2
15,6,11,20,5
15,6,11,21,8
15,6,12,18,1
15,6,12,20,10
15,6,12,21,13
15,6,13,15,1
15,6,13,18,7
15,6,13,19,4
15,6,13,20,25
15,6,13,21,44
15,6,14,15,1
15,6,14,18,12
15,6,14,19,6
15,6,14,20,41
15,6,14,21,78
15,6,15,15,1
15,6,15,16,2
15,6,15,17,2
15,6,15,18,23
15,6,15,19,30
15,6,15,20,172
15,6,15,21,367
15,6,16,15,2
15,6,16,16,2
15,6,16,17,1
15,6,16,18,39
15,6,16,19,34
15,6,16,20,274
15,6,16,21,548
15,6,17,15,2
15,6,17,16,2
15,6,17,17,4
15,6,17,18,71
15,6,17,19,43
15,6,17,20,493
15,6,17,21,905
15,6,18,17,1
15,6,18,18,53
15,6,18,19,32
15,6,18,20,435
15,6,18,21,691
15,6,19,18,30
15,6,19,19,9
15,6,19,20,191
15,6,19,21,264
15,6,20,20,11
15,6,20,21,13
16,6,11,18,2
16,6,11,20,7
16,6,11,21,9
16,6,12,18,2
16,6,12,20,11
16,6,12,21,15
16,6,13,15,2
16,6,13,18,9
16,6,13,19,4
16,6,13,20,31
16,6,13,21,51
16,6,14,15,1
16,6,14,18,14
16,6,14,19,6
16,6,14,20,51
16,6,14,21,90
16,6,15,15,1
16,6,15,16,2
16,6,15,17,2
16,6,15,18,26
16,6,15,19,39
16,6,15,20,221
16,6,15,21,474
16,6,16,15,3
16,6,16,16,2
16,6,16,17,2
16,6,16,18,53
16,6,16,19,50
16,6,16,20,374
16,6,16,21,712
16,6,17,15,5
16,6,17,16,4
16,6,17,17,8
16,6,17,18,103
16,6,17,19,89
16,6,17,20,751
16,6,17,21,1349
16,6,18,15,6
16,6,18,17,7
16,6,18,18,100
16,6,18,19,88
16,6,18,20,772
16,6,18,21,1197
16,6,19,15,4
16,6,19,17,6
16,6,19,18,63
16,6,19,19,62
16,6,19,20,397
16,6,19,21,627
16,6,20,15,3
16,6,20,17,1
16,6,20,18,5
16,6,20,19,10
16,6,20,20,33
16,6,20,21,52
17,6,11,18,2
17,6,11,20,7
17,6,11,21,12
17,6,12,18,2
17,6,12,20,11
17,6,12,21,19
17,6,13,15,2
17,6,13,18,9
17,6,13,19,4
17,6,13,20,31
17,6,13,21,67
17,6,14,15,1
17,6,14,18,14
17,6,14,19,6
17,6,14,20,57
17,6,14,21,120
17,6,15,15,1
17,6,15,16,2
17,6,15,17,2
17,6,15,18,26
17,6,15,19,40
17,6,15,20,250
17,6,15,21,650
17,6,16,15,3
17,6,16,16,2
17,6,16,17,2
17,6,16,18,56
17,6,16,19,51
17,6,16,20,415
17,6,16,21,1009
17,6,17,15,5
17,6,17,16,4
17,6,17,17,8
17,6,17,18,106
17,6,17,19,96
17,6,17,20,896
17,6,17,21,2183
17,6,18,15,6
17,6,18,17,7
17,6,18,18,114
17,6,18,19,99
17,6,18,20,1059
17,6,18,21,2321
17,6,19,15,4
17,6,19,17,6
17,6,19,18,85
17,6,19,19,80
17,6,19,20,665
17,6,19,21,1439
17,6,20,15,4
17,6,20,17,1
17,6,20,18,12
17,6,20,19,18
17,6,20,20,90
17,6,20,21,195
18,6,11,18,3
18,6,11,20,8
18,6,11,21,13
18,6,12,18,2
18,6,12,20,12
18,6,12,21,22
18,6,13,15,2
18,6,13,18,10
18,6,13,19,7
18,6,13,20,32
18,6,13,21,78
18,6,14,15,2
18,6,14,18,16
18,6,14,19,9
18,6,14,20,71
18,6,14,21,136
18,6,15,15,1
18,6,15,16,3
18,6,15,17,3
18,6,15,18,31
18,6,15,19,48
18,6,15,20,328
18,6,15,21,789
18,6,16,15,3
18,6,16,16,7
18,6,16,17,3
18,6,16,18,75
18,6,16,19,63
18,6,16,20,521
18,6,16,21,1256
18,6,17,15,6
18,6,17,16,4
18,6,17,17,11
18,6,17,18,133
18,6,17,19,155
18,6,17,20,1232
18,6,17,21,2929
18,6,18,15,6
18,6,18,16,5
18,6,18,17,16
18,6,18,18,174
18,6,18,19,180
18,6,18,20,1683
18,6,18,21,3548
18,6,19,15,6
18,6,19,16,2
18,6,19,17,14
18,6,19,18,155
18,6,19,19,166
18,6,19,20,1264
18,6,19,21,2505
18,6,20,15,6
18,6,20,17,2
18,6,20,18,30
18,6,20,19,39
18,6,20,20,250
18,6,20,21,481
18,6,21,20,2
18,6,21,21,6
19,6,11,18,3
19,6,11,20,8
19,6,11,21,16
19,6,12,18,2
19,6,12,20,12
19,6,12,21,28
19,6,13,15,2
19,6,13,18,10
19,6,13,19,7
19,6,13,20,35
19,6,13,21,94
19,6,14,15,2
19,6,14,18,16
19,6,14,19,9
19,6,14,20,71
19,6,14,21,172
19,6,15,15,1
19,6,15,16,3
19,6,15,17,3
19,6,15,18,31
19,6,15,19,49
19,6,15,20,359
19,6,15,21,1038
19,6,16,15,3
19,6,16,16,7
19,6,16,17,3
19,6,16,18,79
19,6,16,19,63
19,6,16,20,580
19,6,16,21,1645
19,6,17,15,6
19,6,17,16,4
19,6,17,17,11
19,6,17,18,136
19,6,17,19,161
19,6,17,20,1402
19,6,17,21,4180
19,6,18,15,6
19,6,18,16,5
19,6,18,17,16
19,6,18,18,189
19,6,18,19,207
19,6,18,20,2094
19,6,18,21,5781
19,6,19,15,6
19,6,19,16,2
19,6,19,17,14
19,6,19,18,176
19,6,19,19,188
19,6,19,20,1794
19,6,19,21,4609
19,6,20,15,7
19,6,20,17,2
19,6,20,18,54
19,6,20,19,54
19,6,20,20,448
19,6,20,21,1205
19,6,21,20,10
19,6,21,21,14
20,6,11,18,3
20,6,11,20,8
20,6,11,21,19
20,6,12,18,2
20,6,12,20,15
20,6,12,21,31
20,6,13,15,2
20,6,13,18,11
20,6,13,19,8
20,6,13,20,41
20,6,13,21,105
20,6,14,15,2
20,6,14,18,19
20,6,14,19,11
20,6,14,20,84
20,6,14,21,190
20,6,15,15,1
20,6,15,16,3
20,6,15,17,3
20,6,15,18,39
20,6,15,19,60
20,6,15,20,433
20,6,15,21,1255
20,6,16,15,3
20,6,16,16,7
20,6,16,17,3
20,6,16,18,90
20,6,16,19,69
20,6,16,20,695
20,6,16,21,2017
20,6,17,15,7
20,6,17,16,4
20,6,17,17,11
20,6,17,18,156
20,6,17,19,207
20,6,17,20,1814
20,6,17,21,5344
20,6,18,15,6
20,6,18,16,6
20,6,18,17,17
20,6,18,18,273
20,6,18,19,283
20,6,18,20,3014
20,6,18,21,8151
20,6,19,15,8
20,6,19,16,3
20,6,19,17,18
20,6,19,18,261
20,6,19,19,281
20,6,19,20,2808
20,6,19,21,7287
20,6,20,15,11
20,6,20,17,6
20,6,20,18,126
20,6,20,19,92
20,6,20,20,931
20,6,20,21,2326
20,6,21,19,3
20,6,21,20,30
20,6,21,21,47
21,6,11,18,3
21,6,11,20,9
21,6,11,21,22
21,6,12,18,2
21,6,12,20,16
21,6,12,21,36
21,6,13,15,2
21,6,13,18,12
21,6,13,19,8
21,6,13,20,43
21,6,13,21,121
21,6,14,15,2
21,6,14,18,19
21,6,14,19,11
21,6,14,20,86
21,6,14,21,224
21,6,15,15,1
21,6,15,16,3
21,6,15,17,3
21,6,15,18,42
21,6,15,19,60
21,6,15,20,486
21,6,15,21,1565
21,6,16,15,3
21,6,16,16,7
21,6,16,17,3
21,6,16,18,98
21,6,16,19,69
21,6,16,20,793
21,6,16,21,2523
21,6,17,15,7
21,6,17,16,4
21,6,17,17,11
21,6,17,18,171
21,6,17,19,229
21,6,17,20,2138
21,6,17,21,6886
21,6,18,15,6
21,6,18,16,6
21,6,18,17,17
21,6,18,18,302
21,6,18,19,326
21,6,18,20,3850
21,6,18,21,11565
21,6,19,15,8
21,6,19,16,3
21,6,19,17,18
21,6,19,18,333
21,6,19,19,343
21,6,19,20,4064
21,6,19,21,11295
21,6,20,15,11
21,6,20,17,6
21,6,20,18,177
21,6,20,19,123
21,6,20,20,1641
21,6,20,21,4246
21,6,21,15,1
21,6,21,18,2
21,6,21,19,4
21,6,21,20,72
21,6,21,21,127
22,6,11,18,3
22,6,11,20,10
22,6,11,21,25
22,6,12,18,2
22,6,12,20,16
22,6,12,21,42
22,6,13,15,2
22,6,13,18,12
22,6,13,19,8
22,6,13,20,47
22,6,13,21,141
22,6,14,15,2
22,6,14,18,19
22,6,14,19,11
22,6,14,20,93
22,6,14,21,259
22,6,15,15,1
22,6,15,16,3
22,6,15,17,3
22,6,15,18,44
22,6,15,19,61
22,6,15,20,549
22,6,15,21,1903
22,6,16,15,3
22,6,16,16,7
22,6,16,17,3
22,6,16,18,103
22,6,16,19,74
22,6,16,20,886
22,6,16,21,3074
22,6,17,15,7
22,6,17,16,4
22,6,17,17,11
22,6,17,18,180
22,6,17,19,233
22,6,17,20,2502
22,6,17,21,8629
22,6,18,15,6
22,6,18,16,6
22,6,18,17,17
22,6,18,18,343
22,6,18,19,355
22,6,18,20,4774
22,6,18,21,15983
22,6,19,15,8
22,6,19,16,3
22,6,19,17,18
22,6,19,18,393
22,6,19,19,373
22,6,19,20,5345
22,6,19,21,16959
22,6,20,15,14
22,6,20,17,7
22,6,20,18,258
22,6,20,19,157
22,6,20,20,2547
22,6,20,21,7571
22,6,21,15,1
22,6,21,17,1
22,6,21,18,10
22,6,21,19,8
22,6,21,20,122
22,6,21,21,362
23,6,11,18,3
23,6,11,20,10
23,6,11,21,29
23,6,12,18,2
23,6,12,20,16
23,6,12,21,48
23,6,13,15,2
23,6,13,18,12
23,6,13,19,8
23,6,13,20,47
23,6,13,21,165
23,6,14,15,2
23,6,14,18,19
23,6,14,19,11
23,6,14,20,94
23,6,14,21,300
23,6,15,15,1
23,6,15,16,3
23,6,15,17,3
23,6,15,18,44
23,6,15,19,61
23,6,15,20,586
23,6,15,21,2314
23,6,16,15,3
23,6,16,16,7
23,6,16,17,3
23,6,16,18,106
23,6,16,19,74
23,6,16,20,937
23,6,16,21,3780
23,6,17,15,7
23,6,17,16,4
23,6,17,17,11
23,6,17,18,184
23,6,17,19,238
23,6,17,20,2699
23,6,17,21,10900
23,6,18,15,6
23,6,18,16,6
23,6,18,17,17
23,6,18,18,357
23,6,18,19,376
23,6,18,20,5386
23,6,18,21,21940
23,6,19,15,8
23,6,19,16,3
23,6,19,17,18
23,6,19,18,414
23,6,19,19,402
23,6,19,20,6383
23,6,19,21,24994
23,6,20,15,15
23,6,20,17,7
23,6,20,18,308
23,6,20,19,188
23,6,20,20,3526
23,6,20,21,12856
23,6,21,15,1
23,6,21,17,1
23,6,21,18,16
23,6,21,19,9
23,6,21,20,211
23,6,21,21,766
24,6,11,18,4
24,6,11,20,11
24,6,11,21,31
24,6,12,18,3
24,6,12,20,19
24,6,12,21,50
24,6,13,15,3
24,6,13,18,14
24,6,13,19,8
24,6,13,20,52
24,6,13,21,181
24,6,14,15,2
24,6,14,18,25
24,6,14,19,12
24,6,14,20,102
24,6,14,21,327
24,6,15,15,2
24,6,15,16,4
24,6,15,17,4
24,6,15,18,54
24,6,15,19,74
24,6,15,20,675
24,6,15,21,2682
24,6,16,15,5
24,6,16,16,9
24,6,16,17,8
24,6,16,18,129
24,6,16,19,90
24,6,16,20,1082
24,6,16,21,4413
24,6,17,15,7
24,6,17,16,9
24,6,17,17,16
24,6,17,18,225
24,6,17,19,299
24,6,17,20,3215
24,6,17,21,13003
24,6,18,15,6
24,6,18,16,10
24,6,18,17,31
24,6,18,18,469
24,6,18,19,480
24,6,18,20,6881
24,6,18,21,28063
24,6,19,15,11
24,6,19,16,4
24,6,19,17,27
24,6,19,18,588
24,6,19,19,549
24,6,19,20,8744
24,6,19,21,33906
24,6,20,15,22
24,6,20,16,3
24,6,20,17,15
24,6,20,18,535
24,6,20,19,287
24,6,20,20,5570
24,6,20,21,19636
24,6,21,15,3
24,6,21,16,1
24,6,21,17,1
24,6,21,18,49
24,6,21,19,13
24,6,21,20,407
24,6,21,21,1436
25,6,11,18,4
25,6,11,20,11
25,6,11,21,35
25,6,12,18,3
25,6,12,20,20
25,6,12,21,57
25,6,13,15,3
25,6,13,18,14
25,6,13,19,8
25,6,13,20,59
25,6,13,21,201
25,6,14,15,2
25,6,14,18,25
25,6,14,19,13
25,6,14,20,115
25,6,14,21,367
25,6,15,15,2
25,6,15,16,4
25,6,15,17,4
25,6,15,18,56
25,6,15,19,93
25,6,15,20,788
25,6,15,21,3097
25,6,16,15,5
25,6,16,16,9
25,6,16,17,8
25,6,16,18,137
25,6,16,19,100
25,6,16,20,1253
25,6,16,21,5144
25,6,17,15,8
25,6,17,16,9
25,6,17,17,16
25,6,17,18,255
25,6,17,19,342
25,6,17,20,3804
25,6,17,21,15477
25,6,18,15,7
25,6,18,16,10
25,6,18,17,33
25,6,18,18,534
25,6,18,19,634
25,6,18,20,8890
25,6,18,21,35234
25,6,19,15,12
25,6,19,16,5
25,6,19,17,29
25,6,19,18,662
25,6,19,19,811
25,6,19,20,11890
25,6,19,21,44773
25,6,20,15,25
25,6,20,16,8
25,6,20,17,21
25,6,20,18,691
25,6,20,19,527
25,6,20,20,8595
25,6,20,21,28781
25,6,21,15,4
25,6,21,16,1
25,6,21,17,2
25,6,21,18,78
25,6,21,19,51
25,6,21,20,804
25,6,21,21,2440
26,6,11,18,4
26,6,11,20,11
26,6,11,21,40
26,6,12,18,3
26,6,12,20,21
26,6,12,21,64
26,6,13,15,3
26,6,13,18,14
26,6,13,19,8
26,6,13,20,61
26,6,13,21,226
26,6,14,15,2
26,6,14,18,25
26,6,14,19,13
26,6,14,20,119
26,6,14,21,417
26,6,15,15,2
26,6,15,16,4
26,6,15,17,4
26,6,15,18,56
26,6,15,19,94
26,6,15,20,859
26,6,15,21,3608
26,6,16,15,5
26,6,16,16,9
26,6,16,17,8
26,6,16,18,143
26,6,16,19,102
26,6,16,20,1374
26,6,16,21,6033
26,6,17,15,8
26,6,17,16,9
26,6,17,17,16
26,6,17,18,269
26,6,17,19,348
26,6,17,20,4224
26,6,17,21,18457
26,6,18,15,7
26,6,18,16,10
26,6,18,17,33
26,6,18,18,580
26,6,18,19,663
26,6,18,20,10258
26,6,18,21,44625
26,6,19,15,12
26,6,19,16,5
26,6,19,17,29
26,6,19,18,721
26,6,19,19,856
26,6,19,20,14236
26,6,19,21,59984
26,6,20,15,25
26,6,20,16,8
26,6,20,17,23
26,6,20,18,859
26,6,20,19,608
26,6,20,20,11482
26,6,20,21,42855
26,6,21,15,8
26,6,21,16,1
26,6,21,17,2
26,6,21,18,113
26,6,21,19,62
26,6,21,20,1219
26,6,21,21,4283
27,6,11,18,4
27,6,11,20,12
27,6,11,21,44
27,6,12,18,3
27,6,12,20,22
27,6,12,21,71
27,6,13,15,3
27,6,13,18,15
27,6,13,19,11
27,6,13,20,62
27,6,13,21,248
27,6,14,15,3
27,6,14,18,27
27,6,14,19,16
27,6,14,20,129
27,6,14,21,455
27,6,15,15,2
27,6,15,16,5
27,6,15,17,5
27,6,15,18,61
27,6,15,19,98
27,6,15,20,932
27,6,15,21,4159
27,6,16,15,5
27,6,16,16,9
27,6,16,17,8
27,6,16,18,161
27,6,16,19,103
27,6,16,20,1503
27,6,16,21,7011
27,6,17,15,9
27,6,17,16,9
27,6,17,17,18
27,6,17,18,302
27,6,17,19,366
27,6,17,20,4671
27,6,17,21,21848
27,6,18,15,13
27,6,18,16,13
27,6,18,17,50
27,6,18,18,730
27,6,18,19,778
27,6,18,20,11905
27,6,18,21,55373
27,6,19,15,17
27,6,19,16,11
27,6,19,17,40
27,6,19,18,1049
27,6,19,19,1038
27,6,19,20,17441
27,6,19,21,77738
27,6,20,15,26
27,6,20,16,8
27,6,20,17,26
27,6,20,18,1189
27,6,20,19,785
27,6,20,20,15402
27,6,20,21,60932
27,6,21,15,10
27,6,21,16,2
27,6,21,17,3
27,6,21,18,175
27,6,21,19,94
27,6,21,20,1937
27,6,21,21,6815
28,6,11,18,4
28,6,11,20,13
28,6,11,21,48
28,6,12,18,3
28,6,12,20,23
28,6,12,21,78
28,6,13,15,3
28,6,13,18,16
28,6,13,19,11
28,6,13,20,64
28,6,13,21,272
28,6,14,15,3
28,6,14,18,27
28,6,14,19,16
28,6,14,20,135
28,6,14,21,503
28,6,15,15,2
28,6,15,16,5
28,6,15,17,5
28,6,15,18,63
28,6,15,19,101
28,6,15,20,1049
28,6,15,21,4743
28,6,16,15,5
28,6,16,16,9
28,6,16,17,8
28,6,16,18,172
28,6,16,19,111
28,6,16,20,1695
28,6,16,21,8012
28,6,17,15,10
28,6,17,16,9
28,6,17,17,18
28,6,17,18,335
28,6,17,19,402
28,6,17,20,5320
28,6,17,21,25325
28,6,18,15,13
28,6,18,16,13
28,6,18,17,53
28,6,18,18,831
28,6,18,19,869
28,6,18,20,14295
28,6,18,21,67382
28,6,19,15,17
28,6,19,16,12
28,6,19,17,45
28,6,19,18,1226
28,6,19,19,1238
28,6,19,20,21499
28,6,19,21,98649
28,6,20,15,31
28,6,20,16,10
28,6,20,17,29
28,6,20,18,1510
28,6,20,19,1000
28,6,20,20,20774
28,6,20,21,84520
28,6,21,15,14
28,6,21,16,2
28,6,21,17,3
28,6,21,18,264
28,6,21,19,136
28,6,21,20,2865
28,6,21,21,10822
29,6,11,18,4
29,6,11,20,13
29,6,11,21,53
29,6,12,18,3
29,6,12,20,23
29,6,12,21,86
29,6,13,15,3
29,6,13,18,16
29,6,13,19,11
29,6,13,20,64
29,6,13,21,304
29,6,14,15,3
29,6,14,18,27
29,6,14,19,16
29,6,14,20,137
29,6,14,21,561
29,6,15,15,2
29,6,15,16,5
29,6,15,17,5
29,6,15,18,63
29,6,15,19,101
29,6,15,20,1097
29,6,15,21,5472
29,6,16,15,5
29,6,16,16,9
29,6,16,17,8
29,6,16,18,176
29,6,16,19,111
29,6,16,20,1764
29,6,16,21,9241
29,6,17,15,10
29,6,17,16,9
29,6,17,17,18
29,6,17,18,341
29,6,17,19,407
29,6,17,20,5586
29,6,17,21,29735
29,6,18,15,13
29,6,18,16,13
29,6,18,17,53
29,6,18,18,854
29,6,18,19,899
29,6,18,20,15477
29,6,18,21,83065
29,6,19,15,17
29,6,19,16,12
29,6,19,17,45
29,6,19,18,1272
29,6,19,19,1279
29,6,19,20,23879
29,6,19,21,126391
29,6,20,15,31
29,6,20,16,10
29,6,20,17,29
29,6,20,18,1639
29,6,20,19,1080
29,6,20,20,24639
29,6,20,21,117644
29,6,21,15,15
29,6,21,16,2
29,6,21,17,3
29,6,21,18,309
29,6,21,19,155
29,6,21,20,3710
29,6,21,21,16996
30,6,11,18,5
30,6,11,20,13
30,6,11,21,57
30,6,12,18,3
30,6,12,20,26
30,6,12,21,91
30,6,13,15,3
30,6,13,18,18
30,6,13,19,12
30,6,13,20,74
30,6,13,21,323
30,6,14,15,3
30,6,14,18,31
30,6,14,19,18
30,6,14,20,151
30,6,14,21,601
30,6,15,15,2
30,6,15,16,5
30,6,15,17,5
30,6,15,18,74
30,6,15,19,121
30,6,15,20,1235
30,6,15,21,6126
30,6,16,15,5
30,6,16,16,9
30,6,16,17,8
30,6,16,18,213
30,6,16,19,118
30,6,16,20,1942
30,6,16,21,10403
30,6,17,15,11
30,6,17,16,9
30,6,17,17,18
30,6,17,18,386
30,6,17,19,463
30,6,17,20,6312
30,6,17,21,33919
30,6,18,15,13
30,6,18,16,13
30,6,18,17,54
30,6,18,18,951
30,6,18,19,1005
30,6,18,20,18326
30,6,18,21,99120
30,6,19,15,17
30,6,19,16,12
30,6,19,17,46
30,6,19,18,1458
30,6,19,19,1482
30,6,19,20,29139
30,6,19,21,156020
30,6,20,15,35
30,6,20,16,10
30,6,20,17,29
30,6,20,18,2011
30,6,20,19,1293
30,6,20,20,32515
30,6,20,21,156255
30,6,21,15,16
30,6,21,16,2
30,6,21,17,3
30,6,21,18,417
30,6,21,19,194
30,6,21,20,5466
30,6,21,21,25060
31,6,11,18,5
31,6,11,20,13
31,6,11,21,63
31,6,12,18,3
31,6,12,20,26
31,6,12,21,101
31,6,13,15,3
31,6,13,18,18
31,6,13,19,12
31,6,13,20,74
31,6,13,21,358
31,6,14,15,3
31,6,14,18,31
31,6,14,19,18
31,6,14,20,151
31,6,14,21,661
31,6,15,15,2
31,6,15,16,5
31,6,15,17,5
31,6,15,18,74
31,6,15,19,121
31,6,15,20,1282
31,6,15,21,6976
31,6,16,15,5
31,6,16,16,9
31,6,16,17,8
31,6,16,18,218
31,6,16,19,119
31,6,16,20,2022
31,6,16,21,11869
31,6,17,15,11
31,6,17,16,9
31,6,17,17,18
31,6,17,18,392
31,6,17,19,466
31,6,17,20,6607
31,6,17,21,39234
31,6,18,15,13
31,6,18,16,13
31,6,18,17,54
31,6,18,18,979
31,6,18,19,1044
31,6,18,20,19588
31,6,18,21,119429
31,6,19,15,17
31,6,19,16,12
31,6,19,17,46
31,6,19,18,1508
31,6,19,19,1534
31,6,19,20,31952
31,6,19,21,194306
31,6,20,15,36
31,6,20,16,10
31,6,20,17,29
31,6,20,18,2132
31,6,20,19,1369
31,6,20,20,37580
31,6,20,21,209268
31,6,21,15,16
31,6,21,16,2
31,6,21,17,3
31,6,21,18,487
31,6,21,19,202
31,6,21,20,6769
31,6,21,21,36891
32,6,11,18,5
32,6,11,20,15
32,6,11,21,67
32,6,12,18,4
32,6,12,20,27
32,6,12,21,109
32,6,13,15,4
32,6,13,18,20
32,6,13,19,12
32,6,13,20,80
32,6,13,21,384
32,6,14,15,3
32,6,14,18,33
32,6,14,19,18
32,6,14,20,161
32,6,14,21,709
32,6,15,15,2
32,6,15,16,5
32,6,15,17,5
32,6,15,18,80
32,6,15,19,130
32,6,15,20,1416
32,6,15,21,7773
32,6,16,15,6
32,6,16,16,9
32,6,16,17,9
32,6,16,18,240
32,6,16,19,137
32,6,16,20,2280
32,6,16,21,13211
32,6,17,15,14
32,6,17,16,13
32,6,17,17,24
32,6,17,18,458
32,6,17,19,557
32,6,17,20,7516
32,6,17,21,44129
32,6,18,15,19
32,6,18,16,21
32,6,18,17,74
32,6,18,18,1147
32,6,18,19,1257
32,6,18,20,22918
32,6,18,21,139874
32,6,19,15,22
32,6,19,16,18
32,6,19,17,68
32,6,19,18,1750
32,6,19,19,1943
32,6,19,20,38226
32,6,19,21,234624
32,6,20,15,49
32,6,20,16,42
32,6,20,17,81
32,6,20,18,2638
32,6,20,19,2020
32,6,20,20,48451
32,6,20,21,269079
32,6,21,11,1
32,6,21,15,32
32,6,21,16,17
32,6,21,17,23
32,6,21,18,713
32,6,21,19,375
32,6,21,20,9444
32,6,21,21,51601
33,6,11,18,5
33,6,11,20,16
33,6,11,21,72
33,6,12,18,4
33,6,12,20,27
33,6,12,21,119
33,6,13,15,4
